"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","SHPRICE","TOT","IDX2015","M","2021-05",119.9991,
"ITA","SHPRICE","TOT","IDX2015","M","2021-06",124.3777,
"ITA","SHPRICE","TOT","IDX2015","M","2021-07",121.4321,
"ITA","SHPRICE","TOT","IDX2015","M","2021-08",124.2969,
"ITA","SHPRICE","TOT","IDX2015","M","2021-09",123.9819,
"ITA","SHPRICE","TOT","IDX2015","M","2021-10",125.1156,
"ITA","SHPRICE","TOT","IDX2015","M","2021-11",134.0943,
"ITA","SHPRICE","TOT","IDX2015","M","2021-12",134.3038,
"ITA","SHPRICE","TOT","IDX2015","M","2022-01",136.2078,
"ITA","SHPRICE","TOT","IDX2015","M","2022-02",131.2328,
"ITA","SHPRICE","TOT","IDX2015","M","2022-03",120.8968,
"ITA","SHPRICE","TOT","IDX2015","M","2022-04",123.9399,
"ITA","SHPRICE","TOT","IDX2015","M","2022-05",120.8748,
"ITA","SHPRICE","TOT","IDX2015","M","2022-06",114.6664,
"ITA","SHPRICE","TOT","IDX2015","M","2022-07",108.6661,
"ITA","SHPRICE","TOT","IDX2015","M","2022-08",114.0206,
"ITA","SHPRICE","TOT","IDX2015","M","2022-09",108.3944,
"ITA","SHPRICE","TOT","IDX2015","M","2022-10",107.31,
"ITA","SHPRICE","TOT","IDX2015","M","2022-11",119.3889,
"ITA","SHPRICE","TOT","IDX2015","M","2022-12",119.5285,
"ITA","SHPRICE","TOT","IDX2015","M","2023-01",126.079,
"ITA","SHPRICE","TOT","IDX2015","M","2023-02",133.6055,
"ITA","SHPRICE","TOT","IDX2015","M","2023-03",130.9807,
"ITA","SHPRICE","TOT","IDX2015","M","2023-04",133.6525,
"ITA","SHPRICE","TOT","IDX2015","M","2023-05",131.7025,
"ITA","SHPRICE","TOT","IDX2015","M","2023-06",133.0548,
"ITA","SHPRICE","TOT","IDX2015","M","2023-07",137.6898,
"ITA","SHPRICE","TOT","IDX2015","M","2023-08",136.7439,
"ITA","SHPRICE","TOT","IDX2015","M","2023-09",136.4983,
"JPN","SHPRICE","TOT","IDX2015","M","2013-10",76.63834,
"JPN","SHPRICE","TOT","IDX2015","M","2013-11",78.70822,
"JPN","SHPRICE","TOT","IDX2015","M","2013-12",81.02563,
"JPN","SHPRICE","TOT","IDX2015","M","2014-01",82.49344,
"JPN","SHPRICE","TOT","IDX2015","M","2014-02",77.41898,
"JPN","SHPRICE","TOT","IDX2015","M","2014-03",76.60934,
"JPN","SHPRICE","TOT","IDX2015","M","2014-04",75.46642,
"JPN","SHPRICE","TOT","IDX2015","M","2014-05",75.76424,
"JPN","SHPRICE","TOT","IDX2015","M","2014-06",80.33395,
"JPN","SHPRICE","TOT","IDX2015","M","2014-07",82.20078,
"JPN","SHPRICE","TOT","IDX2015","M","2014-08",81.96356,
"JPN","SHPRICE","TOT","IDX2015","M","2014-09",84.71029,
"JPN","SHPRICE","TOT","IDX2015","M","2014-10",80.80453,
"JPN","SHPRICE","TOT","IDX2015","M","2014-11",89.18202,
"JPN","SHPRICE","TOT","IDX2015","M","2014-12",90.98632,
"JPN","SHPRICE","TOT","IDX2015","M","2015-01",89.62939,
"JPN","SHPRICE","TOT","IDX2015","M","2015-02",94.07663,
"JPN","SHPRICE","TOT","IDX2015","M","2015-03",100.1631,
"JPN","SHPRICE","TOT","IDX2015","M","2015-04",102.6604,
"JPN","SHPRICE","TOT","IDX2015","M","2015-05",104.4679,
"JPN","SHPRICE","TOT","IDX2015","M","2015-06",106.5378,
"JPN","SHPRICE","TOT","IDX2015","M","2015-07",105.616,
"JPN","SHPRICE","TOT","IDX2015","M","2015-08",104.0154,
"JPN","SHPRICE","TOT","IDX2015","M","2015-09",93.87422,
"JPN","SHPRICE","TOT","IDX2015","M","2015-10",97.11602,
"JPN","SHPRICE","TOT","IDX2015","M","2015-11",101.9017,
"JPN","SHPRICE","TOT","IDX2015","M","2015-12",99.94139,
"JPN","SHPRICE","TOT","IDX2015","M","2016-01",91.55745,
"JPN","SHPRICE","TOT","IDX2015","M","2016-02",85.20278,
"JPN","SHPRICE","TOT","IDX2015","M","2016-03",87.52148,
"JPN","SHPRICE","TOT","IDX2015","M","2016-04",86.11491,
"JPN","SHPRICE","TOT","IDX2015","M","2016-05",85.71719,
"JPN","SHPRICE","TOT","IDX2015","M","2016-06",83.08069,
"JPN","SHPRICE","TOT","IDX2015","M","2016-07",83.3192,
"JPN","SHPRICE","TOT","IDX2015","M","2016-08",84.08436,
"JPN","SHPRICE","TOT","IDX2015","M","2016-09",86.00597,
"JPN","SHPRICE","TOT","IDX2015","M","2016-10",87.66717,
"JPN","SHPRICE","TOT","IDX2015","M","2016-11",90.84837,
"JPN","SHPRICE","TOT","IDX2015","M","2016-12",98.21703,
"JPN","SHPRICE","TOT","IDX2015","M","2017-01",98.87454,
"JPN","SHPRICE","TOT","IDX2015","M","2017-02",99.11692,
"JPN","SHPRICE","TOT","IDX2015","M","2017-03",100.0903,
"JPN","SHPRICE","TOT","IDX2015","M","2017-04",96.35859,
"JPN","SHPRICE","TOT","IDX2015","M","2017-05",101.1307,
"JPN","SHPRICE","TOT","IDX2015","M","2017-06",103.3824,
"JPN","SHPRICE","TOT","IDX2015","M","2017-07",104.4557,
"JPN","SHPRICE","TOT","IDX2015","M","2017-08",103.9857,
"JPN","SHPRICE","TOT","IDX2015","M","2017-09",105.6405,
"JPN","SHPRICE","TOT","IDX2015","M","2017-10",110.8845,
"JPN","SHPRICE","TOT","IDX2015","M","2017-11",114.9662,
"JPN","SHPRICE","TOT","IDX2015","M","2017-12",116.6513,
"JPN","SHPRICE","TOT","IDX2015","M","2018-01",120.802,
"JPN","SHPRICE","TOT","IDX2015","M","2018-02",113.7653,
"JPN","SHPRICE","TOT","IDX2015","M","2018-03",110.6344,
"JPN","SHPRICE","TOT","IDX2015","M","2018-04",112.1202,
"JPN","SHPRICE","TOT","IDX2015","M","2018-05",114.9275,
"JPN","SHPRICE","TOT","IDX2015","M","2018-06",113.6132,
"JPN","SHPRICE","TOT","IDX2015","M","2018-07",111.4653,
"JPN","SHPRICE","TOT","IDX2015","M","2018-08",110.9412,
"JPN","SHPRICE","TOT","IDX2015","M","2018-09",112.7055,
"JPN","SHPRICE","TOT","IDX2015","M","2018-10",110.0826,
"JPN","SHPRICE","TOT","IDX2015","M","2018-11",106.102,
"JPN","SHPRICE","TOT","IDX2015","M","2018-12",100.4797,
"JPN","SHPRICE","TOT","IDX2015","M","2019-01",98.93965,
"JPN","SHPRICE","TOT","IDX2015","M","2019-02",102.4915,
"JPN","SHPRICE","TOT","IDX2015","M","2019-03",103.3572,
"JPN","SHPRICE","TOT","IDX2015","M","2019-04",104.3061,
"JPN","SHPRICE","TOT","IDX2015","M","2019-05",100.5274,
"JPN","SHPRICE","TOT","IDX2015","M","2019-06",99.27679,
"JPN","SHPRICE","TOT","IDX2015","M","2019-07",101.4176,
"JPN","SHPRICE","TOT","IDX2015","M","2019-08",96.7705,
"JPN","SHPRICE","TOT","IDX2015","M","2019-09",102.0022,
"JPN","SHPRICE","TOT","IDX2015","M","2019-10",104.2139,
"JPN","SHPRICE","TOT","IDX2015","M","2019-11",109.3213,
"JPN","SHPRICE","TOT","IDX2015","M","2019-12",111.161,
"JPN","SHPRICE","TOT","IDX2015","M","2020-01",110.8787,
"JPN","SHPRICE","TOT","IDX2015","M","2020-02",107.8232,
"JPN","SHPRICE","TOT","IDX2015","M","2020-03",89.017,
"JPN","SHPRICE","TOT","IDX2015","M","2020-04",91.1507,
"JPN","SHPRICE","TOT","IDX2015","M","2020-05",95.40068,
"JPN","SHPRICE","TOT","IDX2015","M","2020-06",102.2208,
"JPN","SHPRICE","TOT","IDX2015","M","2020-07",100.6782,
"JPN","SHPRICE","TOT","IDX2015","M","2020-08",102.6739,
"JPN","SHPRICE","TOT","IDX2015","M","2020-09",105.3336,
"JPN","SHPRICE","TOT","IDX2015","M","2020-10",105.0107,
"JPN","SHPRICE","TOT","IDX2015","M","2020-11",110.2328,
"JPN","SHPRICE","TOT","IDX2015","M","2020-12",114.8566,
"JPN","SHPRICE","TOT","IDX2015","M","2021-01",118.6747,
"JPN","SHPRICE","TOT","IDX2015","M","2021-02",123.3508,
"JPN","SHPRICE","TOT","IDX2015","M","2021-03",125.5606,
"JPN","SHPRICE","TOT","IDX2015","M","2021-04",125.05,
"JPN","SHPRICE","TOT","IDX2015","M","2021-05",122.9105,
"JPN","SHPRICE","TOT","IDX2015","M","2021-06",125.9228,
"JPN","SHPRICE","TOT","IDX2015","M","2021-07",124.3719,
"JPN","SHPRICE","TOT","IDX2015","M","2021-08",124.4789,
"JPN","SHPRICE","TOT","IDX2015","M","2021-09",133.0395,
"JPN","SHPRICE","TOT","IDX2015","M","2021-10",128.3724,
"JPN","SHPRICE","TOT","IDX2015","M","2021-11",130.4829,
"JPN","SHPRICE","TOT","IDX2015","M","2021-12",127.4835,
"JPN","SHPRICE","TOT","IDX2015","M","2022-01",126.2342,
"JPN","SHPRICE","TOT","IDX2015","M","2022-02",123.6441,
"JPN","SHPRICE","TOT","IDX2015","M","2022-03",121.6103,
"JPN","SHPRICE","TOT","IDX2015","M","2022-04",122.6204,
"JPN","SHPRICE","TOT","IDX2015","M","2022-05",121.2945,
"JPN","SHPRICE","TOT","IDX2015","M","2022-06",122.2176,
"JPN","SHPRICE","TOT","IDX2015","M","2022-07",122.9743,
"JPN","SHPRICE","TOT","IDX2015","M","2022-08",126.5281,
"JPN","SHPRICE","TOT","IDX2015","M","2022-09",123.9406,
"JPN","SHPRICE","TOT","IDX2015","M","2022-10",122.1911,
"JPN","SHPRICE","TOT","IDX2015","M","2022-11",126.8434,
"JPN","SHPRICE","TOT","IDX2015","M","2022-12",124.7155,
"JPN","SHPRICE","TOT","IDX2015","M","2023-01",123.7956,
"JPN","SHPRICE","TOT","IDX2015","M","2023-02",127.9566,
"JPN","SHPRICE","TOT","IDX2015","M","2023-03",128.0759,
"JPN","SHPRICE","TOT","IDX2015","M","2023-04",129.9859,
"JPN","SHPRICE","TOT","IDX2015","M","2023-05",136.6087,
"JPN","SHPRICE","TOT","IDX2015","M","2023-06",145.4226,
"JPN","SHPRICE","TOT","IDX2015","M","2023-07",146.4205,
"JPN","SHPRICE","TOT","IDX2015","M","2023-08",147.2978,
"JPN","SHPRICE","TOT","IDX2015","M","2023-09",153.541,
"KOR","SHPRICE","TOT","IDX2015","M","2013-10",100.7953,
"KOR","SHPRICE","TOT","IDX2015","M","2013-11",99.93661,
"KOR","SHPRICE","TOT","IDX2015","M","2013-12",98.94515,
"KOR","SHPRICE","TOT","IDX2015","M","2014-01",96.97469,
"KOR","SHPRICE","TOT","IDX2015","M","2014-02",96.3472,
"KOR","SHPRICE","TOT","IDX2015","M","2014-03",97.0781,
"KOR","SHPRICE","TOT","IDX2015","M","2014-04",99.00532,
"KOR","SHPRICE","TOT","IDX2015","M","2014-05",98.92178,
"KOR","SHPRICE","TOT","IDX2015","M","2014-06",99.23155,
"KOR","SHPRICE","TOT","IDX2015","M","2014-07",100.5348,
"KOR","SHPRICE","TOT","IDX2015","M","2014-08",102.4784,
"KOR","SHPRICE","TOT","IDX2015","M","2014-09",101.6122,
"KOR","SHPRICE","TOT","IDX2015","M","2014-10",96.72011,
"KOR","SHPRICE","TOT","IDX2015","M","2014-11",97.4371,
"KOR","SHPRICE","TOT","IDX2015","M","2014-12",96.50879,
"KOR","SHPRICE","TOT","IDX2015","M","2015-01",95.50292,
"KOR","SHPRICE","TOT","IDX2015","M","2015-02",97.5077,
"KOR","SHPRICE","TOT","IDX2015","M","2015-03",100.0709,
"KOR","SHPRICE","TOT","IDX2015","M","2015-04",104.777,
"KOR","SHPRICE","TOT","IDX2015","M","2015-05",105.3001,
"KOR","SHPRICE","TOT","IDX2015","M","2015-06",102.6101,
"KOR","SHPRICE","TOT","IDX2015","M","2015-07",102.3287,
"KOR","SHPRICE","TOT","IDX2015","M","2015-08",97.15717,
"KOR","SHPRICE","TOT","IDX2015","M","2015-09",96.4541,
"KOR","SHPRICE","TOT","IDX2015","M","2015-10",100.4637,
"KOR","SHPRICE","TOT","IDX2015","M","2015-11",99.78048,
"KOR","SHPRICE","TOT","IDX2015","M","2015-12",98.04718,
"KOR","SHPRICE","TOT","IDX2015","M","2016-01",94.3633,
"KOR","SHPRICE","TOT","IDX2015","M","2016-02",94.62334,
"KOR","SHPRICE","TOT","IDX2015","M","2016-03",98.14563,
"KOR","SHPRICE","TOT","IDX2015","M","2016-04",99.21763,
"KOR","SHPRICE","TOT","IDX2015","M","2016-05",97.83189,
"KOR","SHPRICE","TOT","IDX2015","M","2016-06",98.32114,
"KOR","SHPRICE","TOT","IDX2015","M","2016-07",99.56667,
"KOR","SHPRICE","TOT","IDX2015","M","2016-08",101.296,
"KOR","SHPRICE","TOT","IDX2015","M","2016-09",101.2662,
"KOR","SHPRICE","TOT","IDX2015","M","2016-10",101.2527,
"KOR","SHPRICE","TOT","IDX2015","M","2016-11",98.53594,
"KOR","SHPRICE","TOT","IDX2015","M","2016-12",100.5313,
"KOR","SHPRICE","TOT","IDX2015","M","2017-01",102.6116,
"KOR","SHPRICE","TOT","IDX2015","M","2017-02",103.5598,
"KOR","SHPRICE","TOT","IDX2015","M","2017-03",106.118,
"KOR","SHPRICE","TOT","IDX2015","M","2017-04",107.4078,
"KOR","SHPRICE","TOT","IDX2015","M","2017-05",113.9168,
"KOR","SHPRICE","TOT","IDX2015","M","2017-06",117.9418,
"KOR","SHPRICE","TOT","IDX2015","M","2017-07",119.9734,
"KOR","SHPRICE","TOT","IDX2015","M","2017-08",117.8667,
"KOR","SHPRICE","TOT","IDX2015","M","2017-09",117.9319,
"KOR","SHPRICE","TOT","IDX2015","M","2017-10",122.2537,
"KOR","SHPRICE","TOT","IDX2015","M","2017-11",125.9704,
"KOR","SHPRICE","TOT","IDX2015","M","2017-12",122.6346,
"KOR","SHPRICE","TOT","IDX2015","M","2018-01",125.2295,
"KOR","SHPRICE","TOT","IDX2015","M","2018-02",121.1906,
"KOR","SHPRICE","TOT","IDX2015","M","2018-03",121.8415,
"KOR","SHPRICE","TOT","IDX2015","M","2018-04",122.2268,
"KOR","SHPRICE","TOT","IDX2015","M","2018-05",122.5063,
"KOR","SHPRICE","TOT","IDX2015","M","2018-06",119.3753,
"KOR","SHPRICE","TOT","IDX2015","M","2018-07",113.5768,
"KOR","SHPRICE","TOT","IDX2015","M","2018-08",113.5002,
"KOR","SHPRICE","TOT","IDX2015","M","2018-09",114.9615,
"KOR","SHPRICE","TOT","IDX2015","M","2018-10",107.629,
"KOR","SHPRICE","TOT","IDX2015","M","2018-11",103.5867,
"KOR","SHPRICE","TOT","IDX2015","M","2018-12",102.8254,
"KOR","SHPRICE","TOT","IDX2015","M","2019-01",104.3822,
"KOR","SHPRICE","TOT","IDX2015","M","2019-02",109.8446,
"KOR","SHPRICE","TOT","IDX2015","M","2019-03",107.5734,
"KOR","SHPRICE","TOT","IDX2015","M","2019-04",109.9903,
"KOR","SHPRICE","TOT","IDX2015","M","2019-05",104.2529,
"KOR","SHPRICE","TOT","IDX2015","M","2019-06",104.5891,
"KOR","SHPRICE","TOT","IDX2015","M","2019-07",103.3952,
"KOR","SHPRICE","TOT","IDX2015","M","2019-08",96.65746,
"KOR","SHPRICE","TOT","IDX2015","M","2019-09",101.7102,
"KOR","SHPRICE","TOT","IDX2015","M","2019-10",102.5972,
"KOR","SHPRICE","TOT","IDX2015","M","2019-11",105.847,
"KOR","SHPRICE","TOT","IDX2015","M","2019-12",106.9648,
"KOR","SHPRICE","TOT","IDX2015","M","2020-01",109.7308,
"KOR","SHPRICE","TOT","IDX2015","M","2020-02",107.7529,
"KOR","SHPRICE","TOT","IDX2015","M","2020-03",88.84022,
"KOR","SHPRICE","TOT","IDX2015","M","2020-04",92.2029,
"KOR","SHPRICE","TOT","IDX2015","M","2020-05",97.50471,
"KOR","SHPRICE","TOT","IDX2015","M","2020-06",106.1409,
"KOR","SHPRICE","TOT","IDX2015","M","2020-07",109.1863,
"KOR","SHPRICE","TOT","IDX2015","M","2020-08",116.9762,
"KOR","SHPRICE","TOT","IDX2015","M","2020-09",117.817,
"KOR","SHPRICE","TOT","IDX2015","M","2020-10",117.1766,
"KOR","SHPRICE","TOT","IDX2015","M","2020-11",124.512,
"KOR","SHPRICE","TOT","IDX2015","M","2020-12",137.3865,
"KOR","SHPRICE","TOT","IDX2015","M","2021-01",153.0926,
"KOR","SHPRICE","TOT","IDX2015","M","2021-02",153.8006,
"KOR","SHPRICE","TOT","IDX2015","M","2021-03",150.7372,
"KOR","SHPRICE","TOT","IDX2015","M","2021-04",157.3731,
"KOR","SHPRICE","TOT","IDX2015","M","2021-05",157.5352,
"KOR","SHPRICE","TOT","IDX2015","M","2021-06",162.0499,
"KOR","SHPRICE","TOT","IDX2015","M","2021-07",161.8227,
"KOR","SHPRICE","TOT","IDX2015","M","2021-08",158.2139,
"KOR","SHPRICE","TOT","IDX2015","M","2021-09",156.2027,
"KOR","SHPRICE","TOT","IDX2015","M","2021-10",148.6514,
"KOR","SHPRICE","TOT","IDX2015","M","2021-11",147.39,
"KOR","SHPRICE","TOT","IDX2015","M","2021-12",148.5694,
"KOR","SHPRICE","TOT","IDX2015","M","2022-01",142.0011,
"KOR","SHPRICE","TOT","IDX2015","M","2022-02",135.1411,
"KOR","SHPRICE","TOT","IDX2015","M","2022-03",134.0208,
"KOR","SHPRICE","TOT","IDX2015","M","2022-04",134.4096,
"KOR","SHPRICE","TOT","IDX2015","M","2022-05",130.7969,
"KOR","SHPRICE","TOT","IDX2015","M","2022-06",123.9775,
"KOR","SHPRICE","TOT","IDX2015","M","2022-07",117.4819,
"KOR","SHPRICE","TOT","IDX2015","M","2022-08",123.3928,
"KOR","SHPRICE","TOT","IDX2015","M","2022-09",116.2747,
"KOR","SHPRICE","TOT","IDX2015","M","2022-10",110.7217,
"KOR","SHPRICE","TOT","IDX2015","M","2022-11",120.2052,
"KOR","SHPRICE","TOT","IDX2015","M","2022-12",117.1244,
"KOR","SHPRICE","TOT","IDX2015","M","2023-01",117.6092,
"KOR","SHPRICE","TOT","IDX2015","M","2023-02",121.835,
"KOR","SHPRICE","TOT","IDX2015","M","2023-03",120.1952,
"KOR","SHPRICE","TOT","IDX2015","M","2023-04",125.4622,
"KOR","SHPRICE","TOT","IDX2015","M","2023-05",125.493,
"KOR","SHPRICE","TOT","IDX2015","M","2023-06",129.2595,
"KOR","SHPRICE","TOT","IDX2015","M","2023-07",128.9974,
"KOR","SHPRICE","TOT","IDX2015","M","2023-08",127.4088,
"KOR","SHPRICE","TOT","IDX2015","M","2023-09",126.1101,
"LUX","SHPRICE","TOT","IDX2015","M","2013-10",97.66173,
"LUX","SHPRICE","TOT","IDX2015","M","2013-11",104.7415,
"LUX","SHPRICE","TOT","IDX2015","M","2013-12",106.1436,
"LUX","SHPRICE","TOT","IDX2015","M","2014-01",109.528,
"LUX","SHPRICE","TOT","IDX2015","M","2014-02",108.7739,
"LUX","SHPRICE","TOT","IDX2015","M","2014-03",106.7357,
"LUX","SHPRICE","TOT","IDX2015","M","2014-04",108.0973,
"LUX","SHPRICE","TOT","IDX2015","M","2014-05",106.7547,
"LUX","SHPRICE","TOT","IDX2015","M","2014-06",106.9894,
"LUX","SHPRICE","TOT","IDX2015","M","2014-07",105.9852,
"LUX","SHPRICE","TOT","IDX2015","M","2014-08",103.0344,
"LUX","SHPRICE","TOT","IDX2015","M","2014-09",104.2304,
"LUX","SHPRICE","TOT","IDX2015","M","2014-10",98.14777,
"LUX","SHPRICE","TOT","IDX2015","M","2014-11",101.2046,
"LUX","SHPRICE","TOT","IDX2015","M","2014-12",101.5822,
"LUX","SHPRICE","TOT","IDX2015","M","2015-01",101.8681,
"LUX","SHPRICE","TOT","IDX2015","M","2015-02",108.1425,
"LUX","SHPRICE","TOT","IDX2015","M","2015-03",111.415,
"LUX","SHPRICE","TOT","IDX2015","M","2015-04",111.7712,
"LUX","SHPRICE","TOT","IDX2015","M","2015-05",110.107,
"LUX","SHPRICE","TOT","IDX2015","M","2015-06",108.4356,
"LUX","SHPRICE","TOT","IDX2015","M","2015-07",102.9772,
"LUX","SHPRICE","TOT","IDX2015","M","2015-08",97.20905,
"LUX","SHPRICE","TOT","IDX2015","M","2015-09",89.12984,
"LUX","SHPRICE","TOT","IDX2015","M","2015-10",88.57828,
"LUX","SHPRICE","TOT","IDX2015","M","2015-11",87.97906,
"LUX","SHPRICE","TOT","IDX2015","M","2015-12",82.38723,
"LUX","SHPRICE","TOT","IDX2015","M","2016-01",77.47919,
"LUX","SHPRICE","TOT","IDX2015","M","2016-02",75.51002,
"LUX","SHPRICE","TOT","IDX2015","M","2016-03",84.55773,
"LUX","SHPRICE","TOT","IDX2015","M","2016-04",88.37933,
"LUX","SHPRICE","TOT","IDX2015","M","2016-05",85.23676,
"LUX","SHPRICE","TOT","IDX2015","M","2016-06",83.67857,
"LUX","SHPRICE","TOT","IDX2015","M","2016-07",86.04444,
"LUX","SHPRICE","TOT","IDX2015","M","2016-08",91.49332,
"LUX","SHPRICE","TOT","IDX2015","M","2016-09",90.86433,
"LUX","SHPRICE","TOT","IDX2015","M","2016-10",92.20094,
"LUX","SHPRICE","TOT","IDX2015","M","2016-11",94.58586,
"LUX","SHPRICE","TOT","IDX2015","M","2016-12",98.92686,
"LUX","SHPRICE","TOT","IDX2015","M","2017-01",100.6101,
"LUX","SHPRICE","TOT","IDX2015","M","2017-02",104.8141,
"LUX","SHPRICE","TOT","IDX2015","M","2017-03",105.9863,
"LUX","SHPRICE","TOT","IDX2015","M","2017-04",103.6443,
"LUX","SHPRICE","TOT","IDX2015","M","2017-05",99.59755,
"LUX","SHPRICE","TOT","IDX2015","M","2017-06",97.04465,
"LUX","SHPRICE","TOT","IDX2015","M","2017-07",98.67431,
"LUX","SHPRICE","TOT","IDX2015","M","2017-08",99.32594,
"LUX","SHPRICE","TOT","IDX2015","M","2017-09",97.60336,
"LUX","SHPRICE","TOT","IDX2015","M","2017-10",100.0395,
"LUX","SHPRICE","TOT","IDX2015","M","2017-11",97.18403,
"LUX","SHPRICE","TOT","IDX2015","M","2017-12",102.3089,
"LUX","SHPRICE","TOT","IDX2015","M","2018-01",107.5445,
"LUX","SHPRICE","TOT","IDX2015","M","2018-02",103.5192,
"LUX","SHPRICE","TOT","IDX2015","M","2018-03",99.29497,
"LUX","SHPRICE","TOT","IDX2015","M","2018-04",99.83223,
"LUX","SHPRICE","TOT","IDX2015","M","2018-05",105.5229,
"LUX","SHPRICE","TOT","IDX2015","M","2018-06",103.4489,
"LUX","SHPRICE","TOT","IDX2015","M","2018-07",100.3218,
"LUX","SHPRICE","TOT","IDX2015","M","2018-08",103.58,
"LUX","SHPRICE","TOT","IDX2015","M","2018-09",101.7561,
"LUX","SHPRICE","TOT","IDX2015","M","2018-10",99.0305,
"LUX","SHPRICE","TOT","IDX2015","M","2018-11",89.49198,
"LUX","SHPRICE","TOT","IDX2015","M","2018-12",81.44851,
"LUX","SHPRICE","TOT","IDX2015","M","2019-01",82.59094,
"LUX","SHPRICE","TOT","IDX2015","M","2019-02",86.43994,
"LUX","SHPRICE","TOT","IDX2015","M","2019-03",82.81966,
"LUX","SHPRICE","TOT","IDX2015","M","2019-04",85.37137,
"LUX","SHPRICE","TOT","IDX2015","M","2019-05",75.30869,
"LUX","SHPRICE","TOT","IDX2015","M","2019-06",72.98213,
"LUX","SHPRICE","TOT","IDX2015","M","2019-07",74.99538,
"LUX","SHPRICE","TOT","IDX2015","M","2019-08",69.02354,
"LUX","SHPRICE","TOT","IDX2015","M","2019-09",73.92919,
"LUX","SHPRICE","TOT","IDX2015","M","2019-10",74.28777,
"LUX","SHPRICE","TOT","IDX2015","M","2019-11",77.37078,
"LUX","SHPRICE","TOT","IDX2015","M","2019-12",76.93716,
"LUX","SHPRICE","TOT","IDX2015","M","2020-01",74.94535,
"LUX","SHPRICE","TOT","IDX2015","M","2020-02",75.3337,
"LUX","SHPRICE","TOT","IDX2015","M","2020-03",51.19256,
"LUX","SHPRICE","TOT","IDX2015","M","2020-04",49.62008,
"LUX","SHPRICE","TOT","IDX2015","M","2020-05",49.75708,
"LUX","SHPRICE","TOT","IDX2015","M","2020-06",53.41905,
"LUX","SHPRICE","TOT","IDX2015","M","2020-07",53.23083,
"LUX","SHPRICE","TOT","IDX2015","M","2020-08",53.72759,
"LUX","SHPRICE","TOT","IDX2015","M","2020-09",55.63482,
"LUX","SHPRICE","TOT","IDX2015","M","2020-10",59.00969,
"LUX","SHPRICE","TOT","IDX2015","M","2020-11",66.52067,
"LUX","SHPRICE","TOT","IDX2015","M","2020-12",76.99077,
"LUX","SHPRICE","TOT","IDX2015","M","2021-01",80.14883,
"LUX","SHPRICE","TOT","IDX2015","M","2021-02",80.98749,
"LUX","SHPRICE","TOT","IDX2015","M","2021-03",88.4925,
"LUX","SHPRICE","TOT","IDX2015","M","2021-04",95.69017,
"LUX","SHPRICE","TOT","IDX2015","M","2021-05",98.59092,
"LUX","SHPRICE","TOT","IDX2015","M","2021-06",99.21039,
"LUX","SHPRICE","TOT","IDX2015","M","2021-07",100.9544,
"LUX","SHPRICE","TOT","IDX2015","M","2021-08",108.4761,
"LUX","SHPRICE","TOT","IDX2015","M","2021-09",104.7998,
"LUX","SHPRICE","TOT","IDX2015","M","2021-10",104.6402,
"LUX","SHPRICE","TOT","IDX2015","M","2021-11",104.6545,
"LUX","SHPRICE","TOT","IDX2015","M","2021-12",103.25,
"LUX","SHPRICE","TOT","IDX2015","M","2022-01",110.1963,
"LUX","SHPRICE","TOT","IDX2015","M","2022-02",107.4516,
"LUX","SHPRICE","TOT","IDX2015","M","2022-03",108.8657,
"LUX","SHPRICE","TOT","IDX2015","M","2022-04",111.0707,
"LUX","SHPRICE","TOT","IDX2015","M","2022-05",103.6777,
"LUX","SHPRICE","TOT","IDX2015","M","2022-06",97.78562,
"LUX","SHPRICE","TOT","IDX2015","M","2022-07",87.79085,
"LUX","SHPRICE","TOT","IDX2015","M","2022-08",91.53382,
"LUX","SHPRICE","TOT","IDX2015","M","2022-09",84.02523,
"LUX","SHPRICE","TOT","IDX2015","M","2022-10",82.91377,
"LUX","SHPRICE","TOT","IDX2015","M","2022-11",91.29199,
"LUX","SHPRICE","TOT","IDX2015","M","2022-12",93.04436,
"LUX","SHPRICE","TOT","IDX2015","M","2023-01",101.3952,
"LUX","SHPRICE","TOT","IDX2015","M","2023-02",102.2755,
"LUX","SHPRICE","TOT","IDX2015","M","2023-03",100.3004,
"LUX","SHPRICE","TOT","IDX2015","M","2023-04",98.28953,
"LUX","SHPRICE","TOT","IDX2015","M","2023-05",92.33079,
"LUX","SHPRICE","TOT","IDX2015","M","2023-06",92.46659,
"LUX","SHPRICE","TOT","IDX2015","M","2023-07",92.46421,
"LUX","SHPRICE","TOT","IDX2015","M","2023-08",91.69822,
"LUX","SHPRICE","TOT","IDX2015","M","2023-09",88.88205,
"MEX","SHPRICE","TOT","IDX2015","M","2013-10",92.64047,
"MEX","SHPRICE","TOT","IDX2015","M","2013-11",92.87267,
"MEX","SHPRICE","TOT","IDX2015","M","2013-12",96.31076,
"MEX","SHPRICE","TOT","IDX2015","M","2014-01",95.04224,
"MEX","SHPRICE","TOT","IDX2015","M","2014-02",91.11615,
"MEX","SHPRICE","TOT","IDX2015","M","2014-03",89.1443,
"MEX","SHPRICE","TOT","IDX2015","M","2014-04",92.47932,
"MEX","SHPRICE","TOT","IDX2015","M","2014-05",95.04758,
"MEX","SHPRICE","TOT","IDX2015","M","2014-06",97.13742,
"MEX","SHPRICE","TOT","IDX2015","M","2014-07",99.99283,
